brand,model,year,price,color,mileage,body_type,damage,owners,usage,service_hist
Lincoln,MKZ,2016,15990,White,32976,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Reserve,2016,44899,White,37257,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,16990,White,45302,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,No service history
Lincoln,MKT Livery,2017,22549,Black,46560,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKX Reserve,2016,31811,White,23839,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator,2012,19995,White,70377,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator,2013,17795,Black,100103,SUV,Accident Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKT,2010,5995,Black,133512,SUV,Accident Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,37995,Gray,35941,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2015,15888,Gray,49234,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKT Livery,2018,27900,Black,25229,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKT Livery,2018,28900,Black,21803,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKX Select,2016,23990,Black,29306,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Town Car Signature,2005,4999,Beige,159467,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,Continental Livery,2018,21999,Black,93000,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKT,2010,10990,Silver,99067,SUV,Odometer Rollback,3+ Owners,Multiple Use,Service history
Lincoln,MKC Reserve,2017,32955,Red,17669,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ,2016,17800,Gray,40985,Sedan,Accident Reported,CARFAX 1-Owner,Commercial Use,No service history
Lincoln,MKX Select,2016,27555,Bronze,16678,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Luxury,2005,4995,White,159191,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Lincoln,MKZ,2016,16895,Unspecified,39600,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator,2012,22944,Red,64325,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Town Car Signature,2006,2495,Black,387536,Sedan,No Accident or Damage Reported,3+ Owners,Multiple Use,No service history
Lincoln,MKC Reserve,2016,25900,Blue,21813,SUV,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,30889,Green,16176,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,Continental Reserve,2017,38988,Red,18476,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,29996,Black,30198,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2015,23990,Black,22697,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2009,6850,Gray,110738,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2018,37689,Gray,22446,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,Navigator Select,2016,39800,Silver,36331,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Town Car Executive,2008,11995,Silver,60589,Sedan,Accident Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKC Select,2016,24899,Silver,21027,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX Reserve,2016,32996,Blue,25053,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2017,31500,White,29412,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2016,27895,Red,14375,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT,2013,7900,Black,235385,SUV,No Accident or Damage Reported,2-Owner,Taxi Use,No service history
Lincoln,MKZ Select,2017,24986,Blue,11488,Sedan,Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,Town Car Ultimate,2004,3750,Red,137838,Sedan,Accident/No Damage,2-Owner,Multiple Use,Service history
Lincoln,MKC Select,2019,35600,Silver,3152,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKX Select,2016,29990,White,10040,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,Navigator,2009,10490,White,144527,SUV,Accident Reported,2-Owner,Personal Use,Service history
Lincoln,Town Car Designer,2007,4923,Black,242663,Sedan,No Accident or Damage Reported,2-Owner,Commercial Use,Service history
Lincoln,MKZ,2008,3690,Gray,151316,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKZ,2016,15990,Black,21938,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX Select,2016,27996,Silver,36792,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT Livery,2017,23995,Black,54001,SUV,No Accident or Damage Reported,2-Owner,Taxi Use,Service history
Lincoln,MKZ Reserve,2017,26889,Burgundy,14997,Sedan,Major Damage,CARFAX 1-Owner,Commercial Use,No service history
Lincoln,MKX Reserve,2016,29996,Red,35081,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,16990,Black,37995,Sedan,Damage Reported,CARFAX 1-Owner,Commercial Use,No service history
Lincoln,Zephyr,2006,2999,Red,92625,Sedan,Accident Reported,3+ Owners,Personal Use,Service history
Lincoln,Navigator,2010,13962,Black,100728,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator L,2008,11500,White,123169,SUV,Accident Reported,3+ Owners,Multiple Use,Service history
Lincoln,Navigator,2015,41895,Black,31303,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,35939,Black,43176,SUV,Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,Navigator,2015,38995,White,39343,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKX,2012,18995,White,47440,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2016,16789,Gray,62994,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2010,6859,Black,94501,Sedan,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKZ,2016,13798,White,21307,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ,2016,21279,Beige,50077,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKT Livery,2017,19900,Black,51827,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,Town Car Designer,2007,11888,Beige,57292,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2015,12995,Gray,63484,Sedan,Major Damage,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,Town Car Signature Limited,2011,17895,Beige,56473,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKZ,2016,27450,Gray,26094,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Continental Select,2018,30991,Beige,15053,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,Navigator,2001,1800,Gray,181669,SUV,Accident Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKX,2014,23995,Gray,18915,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ Reserve,2017,27996,Gray,21604,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKS,2011,10912,Red,96892,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2012,10990,Silver,70314,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator L,2011,16990,White,119820,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,Navigator Luxury,2003,3499,Black,154365,SUV,Accident/Minor Damage,3+ Owners,Multiple Use,Service history
Lincoln,MKC,2015,20990,Black,33905,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKS,2011,5999,Black,182374,Sedan,Major Damage,2-Owner,Commercial Use,Service history
Lincoln,MKX,2015,29895,Black,34864,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX,2007,2995,Beige,161000,SUV,Branded Title,3+ Owners,Personal Use,Service history
Lincoln,MKZ,2014,20750,Black,27415,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator,2000,2999,Black,87678,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,No service history
Lincoln,LS,2001,3995,Blue,145333,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Grand Touring,2016,18500,Red,31872,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Grand Touring,2016,16995,Blue,34427,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Grand Touring,2016,27900,Blue,19117,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2017,25988,Gray,11554,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2017,17994,Red,11707,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,19569,Blue,48885,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 s Touring,2012,6998,White,78820,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Grand Touring,2017,17985,Gray,43113,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Sport,2016,14889,Gray,14465,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Sport,2016,11450,Blue,65180,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20995,Gray,20860,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 s Sport,2010,6950,Gray,107182,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20295,White,34157,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Sport,2016,15995,Silver,33253,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2015,16980,Blue,50002,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20915,Red,29601,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20395,Gray,34628,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Grand Touring,2016,18600,Blue,33699,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Touring,2010,5995,Gray,130219,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2016,16995,Gray,14770,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 s Grand Touring,2016,17394,Blue,35205,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Grand Touring,2016,15995,Black,17122,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Grand Touring,2016,13995,Gray,64386,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Grand Touring,2016,19300,Silver,19427,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,22799,Gray,10547,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Grand Touring,2014,11802,Red,66030,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2016,14995,Gray,41857,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,17775,Red,40068,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Touring,2016,25000,Red,24015,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,22889,Gray,11246,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Mazda,CX-5 Grand Touring,2016,20000,Red,26906,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Grand Touring,2016,14395,Black,58681,Hatchback,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Grand Touring,2016,15495,White,28655,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Grand Touring,2016,27695,Silver,30300,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Touring,2016,16499,White,19180,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20750,Gray,35199,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,17995,Gray,48343,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,22295,White,13811,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Touring,2016,16100,Red,35435,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,18995,Black,17636,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20895,Red,27340,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,18495,Silver,24654,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,20000,Black,7609,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Grand Touring,2017,28643,Blue,28750,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2013,16900,Black,26041,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,16790,Gray,48722,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Grand Touring,2016,15995,Blue,46480,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,18495,Gray,26817,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Sport,2016,12946,Gray,40769,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2016,16946,Gray,31675,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,19199,Silver,34098,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Touring,2016,13900,White,27518,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2016,16750,Gray,35306,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,22998,Gray,18279,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Sport,2014,14995,Unspecified,27768,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,20495,Black,26833,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,19695,Black,17636,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda6 i Touring,2016,16551,Gray,15574,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,21171,Blue,11495,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 i Sport,2016,10990,Black,34686,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Touring,2016,16995,Black,52432,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Grand Touring,2016,18995,Blue,20334,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,21695,Silver,19260,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-5 Grand Touring,2016,22795,White,7141,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Grand Touring,2016,16995,Red,51170,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,Mazda3 Sport,2017,11980,White,48300,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Mazda,Mazda3 i Grand Touring,2012,8900,White,74094,Hatchback,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Mazda,Mazda6 i Touring,2016,12880,Blue,49204,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-3 Touring,2016,16500,White,32565,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Mazda,CX-9 Touring,2018,23465,Red,33246,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Mazda,CX-5 Touring,2016,18640,Silver,35987,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
